file_path,class,global_outlier,global_score,per_class_outlier,per_class_score,is_outlier
data/raw/Animal/train/cat/cat1073.jpg,cat,False,0.085631,True,-0.011855,True
data/raw/Animal/train/cat/cat1074.jpg,cat,False,0.147607,False,0.15522,False
data/raw/Animal/train/cat/cat1075.jpg,cat,False,0.156959,False,0.162292,False
data/raw/Animal/train/cat/cat1076.jpg,cat,False,0.161596,False,0.176321,False
data/raw/Animal/train/cat/cat1077.jpg,cat,False,0.154273,False,0.169213,False
data/raw/Animal/train/cat/cat1078.jpg,cat,False,0.148841,False,0.168636,False
data/raw/Animal/train/cat/cat1079.jpg,cat,False,0.159182,False,0.16586,False
data/raw/Animal/train/cat/cat108.jpg,cat,False,0.04856,True,-0.058194,True
data/raw/Animal/train/cat/cat1080.jpg,cat,False,0.124088,False,0.160328,False
data/raw/Animal/train/cat/cat1081.jpg,cat,False,0.155366,False,0.166701,False
data/raw/Animal/train/cat/cat1082.jpg,cat,False,0.112151,False,0.117733,False
data/raw/Animal/train/cat/cat1083.jpg,cat,False,0.149929,False,0.141616,False
data/raw/Animal/train/cat/cat1084.jpg,cat,False,0.102631,False,0.099935,False
data/raw/Animal/train/cat/cat1085.jpg,cat,False,0.161546,False,0.162894,False
data/raw/Animal/train/cat/cat1086.jpg,cat,False,0.105473,False,0.001409,False
data/raw/Animal/train/cat/cat1087.jpg,cat,False,0.145,False,0.131905,False
data/raw/Animal/train/cat/cat1088.jpg,cat,False,0.155905,False,0.152121,False
data/raw/Animal/train/cat/cat1089.jpg,cat,False,0.158251,False,0.169326,False
data/raw/Animal/train/cat/cat109.jpg,cat,False,0.13912,False,0.123114,False
data/raw/Animal/train/cat/cat1090.jpg,cat,False,0.161957,False,0.165938,False
data/raw/Animal/train/cat/cat1091.jpg,cat,False,0.155024,False,0.170834,False
data/raw/Animal/train/cat/cat1092.jpg,cat,False,0.088832,False,0.107063,False
data/raw/Animal/train/cat/cat1093.jpg,cat,False,0.115504,False,0.117537,False
data/raw/Animal/train/cat/cat1094.jpg,cat,False,0.155587,False,0.164208,False
data/raw/Animal/train/cat/cat1095.jpg,cat,False,0.108822,False,0.115533,False
data/raw/Animal/train/cat/cat1096.jpg,cat,False,0.159727,False,0.171236,False
data/raw/Animal/train/cat/cat1097.jpg,cat,False,0.125359,False,0.141013,False
data/raw/Animal/train/cat/cat1098.jpg,cat,False,0.144372,False,0.103136,False
data/raw/Animal/train/cat/cat1099.jpg,cat,False,0.158956,False,0.159043,False
data/raw/Animal/train/cat/cat11.jpg,cat,False,0.140063,False,0.134172,False
data/raw/Animal/train/cat/cat110.jpg,cat,False,0.152209,False,0.16806,False
data/raw/Animal/train/cat/cat1100.jpg,cat,False,0.140319,False,0.132874,False
data/raw/Animal/train/cat/cat1101.jpg,cat,False,0.087265,False,0.075844,False
data/raw/Animal/train/cat/cat1102.jpg,cat,False,0.057862,True,-0.062192,True
data/raw/Animal/train/cat/cat1103.jpg,cat,False,0.159043,False,0.169367,False
data/raw/Animal/train/cat/cat1104.jpg,cat,False,0.160671,False,0.171277,False
data/raw/Animal/train/cat/cat1105.jpg,cat,False,0.105828,False,3e-06,False
data/raw/Animal/train/cat/cat1106.jpg,cat,False,0.154378,False,0.163444,False
data/raw/Animal/train/cat/cat1107.jpg,cat,False,0.159327,False,0.145648,False
data/raw/Animal/train/cat/cat1108.jpg,cat,False,0.110461,False,0.110201,False
data/raw/Animal/train/cat/cat1109.jpg,cat,False,0.162851,False,0.172918,False
data/raw/Animal/train/cat/cat111.jpg,cat,False,0.081377,False,0.051257,False
data/raw/Animal/train/cat/cat1110.jpg,cat,False,0.098893,False,0.065025,False
data/raw/Animal/train/cat/cat1111.jpg,cat,False,0.145047,False,0.171192,False
data/raw/Animal/train/cat/cat1112.jpg,cat,False,0.16131,False,0.165367,False
data/raw/Animal/train/cat/cat1113.jpg,cat,False,0.156933,False,0.155053,False
data/raw/Animal/train/cat/cat1114.jpg,cat,False,0.080178,False,0.037278,False
data/raw/Animal/train/cat/cat1115.jpg,cat,False,0.065261,False,0.021638,False
data/raw/Animal/train/cat/cat1116.jpg,cat,False,0.155273,False,0.163977,False
data/raw/Animal/train/cat/cat1117.jpg,cat,False,0.155279,False,0.166785,False
data/raw/Animal/train/cat/cat1118.jpg,cat,False,0.158211,False,0.139248,False
data/raw/Animal/train/cat/cat1119.jpg,cat,False,0.14679,False,0.139184,False
data/raw/Animal/train/cat/cat112.jpg,cat,False,0.014405,True,-0.099398,True
data/raw/Animal/train/cat/cat1120.jpg,cat,False,0.119438,False,0.107205,False
data/raw/Animal/train/cat/cat1121.jpg,cat,False,0.159624,False,0.158133,False
data/raw/Animal/train/cat/cat1122.jpg,cat,False,0.110968,False,0.137074,False
data/raw/Animal/train/cat/cat1123.jpg,cat,False,0.157497,False,0.172668,False
data/raw/Animal/train/cat/cat1124.jpg,cat,False,0.162059,False,0.176583,False
data/raw/Animal/train/cat/cat1125.jpg,cat,False,0.159047,False,0.162481,False
data/raw/Animal/train/cat/cat1126.jpg,cat,False,0.114931,False,0.052148,False
data/raw/Animal/train/cat/cat1127.jpg,cat,False,0.099645,False,0.085687,False
data/raw/Animal/train/cat/cat1128.jpg,cat,False,0.114695,False,0.150308,False
data/raw/Animal/train/cat/cat1129.jpg,cat,False,0.160586,False,0.170289,False
data/raw/Animal/train/cat/cat113.jpg,cat,False,0.114367,False,0.108368,False
data/raw/Animal/train/cat/cat1130.jpg,cat,False,0.139761,False,0.148555,False
data/raw/Animal/train/cat/cat1131.jpg,cat,False,0.075665,False,0.013076,False
data/raw/Animal/train/cat/cat1132.jpg,cat,False,0.123333,False,0.133551,False
data/raw/Animal/train/cat/cat1133.jpg,cat,False,0.111823,False,0.13061,False
data/raw/Animal/train/cat/cat1134.jpg,cat,False,0.121947,False,0.121906,False
data/raw/Animal/train/cat/cat1135.jpg,cat,False,0.151856,False,0.140305,False
data/raw/Animal/train/cat/cat1136.jpg,cat,False,0.111865,True,-0.016369,True
data/raw/Animal/train/cat/cat1137.jpg,cat,False,0.16379,False,0.171852,False
data/raw/Animal/train/cat/cat1138.jpg,cat,False,0.149278,False,0.138648,False
data/raw/Animal/train/cat/cat1139.jpg,cat,False,0.094698,False,0.025533,False
data/raw/Animal/train/cat/cat114.jpg,cat,False,0.160302,False,0.174248,False
data/raw/Animal/train/cat/cat1140.jpg,cat,False,0.127181,False,0.112192,False
data/raw/Animal/train/cat/cat1141.jpg,cat,False,0.157954,False,0.169291,False
data/raw/Animal/train/cat/cat1142.jpg,cat,False,0.161765,False,0.164317,False
data/raw/Animal/train/cat/cat1143.jpg,cat,False,0.138618,False,0.159544,False
data/raw/Animal/train/cat/cat1144.jpg,cat,False,0.1446,False,0.133023,False
data/raw/Animal/train/cat/cat1145.jpg,cat,False,0.129232,False,0.130972,False
data/raw/Animal/train/cat/cat1146.jpg,cat,False,0.124607,False,0.109356,False
data/raw/Animal/train/cat/cat1147.jpg,cat,False,0.109831,False,0.075053,False
data/raw/Animal/train/cat/cat1148.jpg,cat,False,0.045079,False,0.001261,False
data/raw/Animal/train/cat/cat1149.jpg,cat,False,0.10926,False,0.092475,False
data/raw/Animal/train/cat/cat115.jpg,cat,False,0.158822,False,0.169411,False
data/raw/Animal/train/cat/cat1150.jpg,cat,False,0.110613,False,0.141518,False
data/raw/Animal/train/cat/cat1151.jpg,cat,False,0.063577,False,0.092814,False
data/raw/Animal/train/cat/cat1152.jpg,cat,False,0.157682,False,0.162836,False
data/raw/Animal/train/cat/cat1153.jpg,cat,False,0.123742,False,0.108725,False
data/raw/Animal/train/cat/cat1154.jpg,cat,False,0.152146,False,0.15431,False
data/raw/Animal/train/cat/cat1155.jpg,cat,False,0.13926,False,0.149079,False
data/raw/Animal/train/cat/cat1156.jpg,cat,False,0.152278,False,0.154995,False
data/raw/Animal/train/cat/cat1157.jpg,cat,False,0.143811,False,0.155613,False
data/raw/Animal/train/cat/cat1158.jpg,cat,False,0.15615,False,0.152385,False
data/raw/Animal/train/cat/cat1159.jpg,cat,False,0.143756,False,0.116922,False
data/raw/Animal/train/cat/cat116.jpg,cat,False,0.138823,False,0.134928,False
data/raw/Animal/train/cat/cat1160.jpg,cat,False,0.134364,False,0.116289,False
data/raw/Animal/train/cat/cat1161.jpg,cat,False,0.080805,False,0.120595,False
data/raw/Animal/train/cat/cat1162.jpg,cat,False,0.093221,False,0.115994,False
data/raw/Animal/train/cat/cat1163.jpg,cat,False,0.090204,False,0.029149,False
data/raw/Animal/train/cat/cat1164.jpg,cat,False,0.149949,False,0.151908,False
data/raw/Animal/train/cat/cat1165.jpg,cat,False,0.155863,False,0.171562,False
data/raw/Animal/train/cat/cat1166.jpg,cat,False,0.154419,False,0.16175,False
data/raw/Animal/train/cat/cat1167.jpg,cat,False,0.151156,False,0.145351,False
data/raw/Animal/train/cat/cat1168.jpg,cat,False,0.125169,False,0.114757,False
data/raw/Animal/train/cat/cat1169.jpg,cat,False,0.117458,False,0.120571,False
data/raw/Animal/train/cat/cat117.jpg,cat,False,0.145573,False,0.145693,False
data/raw/Animal/train/cat/cat1170.jpg,cat,False,0.13316,False,0.147089,False
data/raw/Animal/train/cat/cat1171.jpg,cat,False,0.139262,False,0.160034,False
data/raw/Animal/train/cat/cat1172.jpg,cat,False,0.125612,False,0.14275,False
data/raw/Animal/train/cat/cat1173.jpg,cat,False,0.100963,False,0.128929,False
data/raw/Animal/train/cat/cat1174.jpg,cat,False,0.139674,False,0.141712,False
data/raw/Animal/train/cat/cat1175.jpg,cat,False,0.022332,False,0.017084,False
data/raw/Animal/train/cat/cat1176.jpg,cat,False,0.144829,False,0.114285,False
data/raw/Animal/train/cat/cat1177.jpg,cat,False,0.143387,False,0.158765,False
data/raw/Animal/train/cat/cat1178.jpg,cat,False,0.14082,False,0.134996,False
data/raw/Animal/train/cat/cat1179.jpg,cat,False,0.143277,False,0.143697,False
data/raw/Animal/train/cat/cat118.jpg,cat,False,0.144271,False,0.16283,False
data/raw/Animal/train/cat/cat1180.jpg,cat,False,0.118088,False,0.084975,False
data/raw/Animal/train/cat/cat1181.jpg,cat,False,0.132017,False,0.145488,False
data/raw/Animal/train/cat/cat1182.jpg,cat,False,0.133126,False,0.114966,False
data/raw/Animal/train/cat/cat1183.jpg,cat,False,0.149591,False,0.16239,False
data/raw/Animal/train/cat/cat1184.jpg,cat,False,0.152957,False,0.15632,False
data/raw/Animal/train/cat/cat1185.jpg,cat,False,0.145168,False,0.146529,False
data/raw/Animal/train/cat/cat1186.jpg,cat,False,0.101302,False,0.136235,False
data/raw/Animal/train/cat/cat1187.jpg,cat,False,0.059182,False,0.029906,False
data/raw/Animal/train/cat/cat1188.jpg,cat,False,0.15806,False,0.173495,False
data/raw/Animal/train/cat/cat1189.jpg,cat,False,0.135107,False,0.134401,False
data/raw/Animal/train/cat/cat119.jpg,cat,False,0.139595,False,0.114168,False
data/raw/Animal/train/cat/cat1190.jpg,cat,False,0.162516,False,0.169637,False
data/raw/Animal/train/cat/cat1191.jpg,cat,False,0.119983,False,0.017067,False
data/raw/Animal/train/cat/cat1192.jpg,cat,False,0.145751,False,0.154391,False
data/raw/Animal/train/cat/cat1193.jpg,cat,False,0.158669,False,0.16433,False
data/raw/Animal/train/cat/cat1194.jpg,cat,False,0.158438,False,0.170485,False
data/raw/Animal/train/cat/cat1195.jpg,cat,False,0.100057,False,0.102084,False
data/raw/Animal/train/cat/cat1196.jpg,cat,False,0.139533,False,0.158154,False
data/raw/Animal/train/cat/cat1197.jpg,cat,False,0.160166,False,0.172169,False
data/raw/Animal/train/cat/cat1198.jpg,cat,False,0.149063,False,0.144098,False
data/raw/Animal/train/cat/cat1199.jpg,cat,False,0.157438,False,0.161791,False
data/raw/Animal/train/cat/cat12.jpg,cat,False,0.132548,False,0.102721,False
data/raw/Animal/train/cat/cat120.jpg,cat,False,0.160073,False,0.173975,False
data/raw/Animal/train/cat/cat1200.jpg,cat,False,0.086304,False,0.125836,False
data/raw/Animal/train/cat/cat1201.jpg,cat,False,0.121412,False,0.082871,False
data/raw/Animal/train/cat/cat1202.jpg,cat,False,0.104148,False,0.099477,False
data/raw/Animal/train/cat/cat1203.jpg,cat,False,0.136056,False,0.109862,False
data/raw/Animal/train/cat/cat1204.jpg,cat,False,0.136787,False,0.131884,False
data/raw/Animal/train/cat/cat1205.jpg,cat,False,0.07811,False,0.031357,False
data/raw/Animal/train/cat/cat1206.jpg,cat,False,0.052599,True,-0.016085,True
data/raw/Animal/train/cat/cat1207.jpg,cat,False,0.139985,False,0.087616,False
data/raw/Animal/train/cat/cat1208.jpg,cat,False,0.140128,False,0.135205,False
data/raw/Animal/train/cat/cat1209.jpg,cat,False,0.159874,False,0.170239,False
data/raw/Animal/train/cat/cat121.jpg,cat,False,0.146981,False,0.146802,False
data/raw/Animal/train/cat/cat1210.jpg,cat,False,0.159726,False,0.168698,False
data/raw/Animal/train/cat/cat1211.jpg,cat,False,0.090072,False,0.066319,False
data/raw/Animal/train/cat/cat1212.jpg,cat,False,0.126727,False,0.124354,False
data/raw/Animal/train/cat/cat1213.jpg,cat,False,0.126723,False,0.124829,False
data/raw/Animal/train/cat/cat1214.jpg,cat,False,0.130599,False,0.12934,False
data/raw/Animal/train/cat/cat1215.jpg,cat,False,0.095702,False,0.011544,False
data/raw/Animal/train/cat/cat1216.jpg,cat,False,0.089313,False,0.073396,False
data/raw/Animal/train/cat/cat1217.jpg,cat,False,0.154435,False,0.137601,False
data/raw/Animal/train/cat/cat1218.jpg,cat,False,0.155807,False,0.167467,False
data/raw/Animal/train/cat/cat1219.jpg,cat,False,0.161755,False,0.162257,False
data/raw/Animal/train/cat/cat122.jpg,cat,False,0.133585,False,0.151122,False
data/raw/Animal/train/cat/cat1220.jpg,cat,False,0.118908,False,0.093331,False
data/raw/Animal/train/cat/cat1221.jpg,cat,False,0.151993,False,0.108201,False
data/raw/Animal/train/cat/cat1222.jpg,cat,False,0.100637,False,0.075661,False
data/raw/Animal/train/cat/cat1223.jpg,cat,False,0.055745,True,-0.005805,True
data/raw/Animal/train/cat/cat1224.jpg,cat,False,0.140853,False,0.155545,False
data/raw/Animal/train/cat/cat1225.jpg,cat,False,0.155919,False,0.164742,False
data/raw/Animal/train/cat/cat1226.jpg,cat,False,0.155188,False,0.150994,False
data/raw/Animal/train/cat/cat1227.jpg,cat,False,0.121241,False,0.033229,False
data/raw/Animal/train/cat/cat1228.jpg,cat,False,0.157611,False,0.175545,False
data/raw/Animal/train/cat/cat1229.jpg,cat,False,0.118502,False,0.12937,False
data/raw/Animal/train/cat/cat123.jpg,cat,False,0.111168,False,0.141692,False
data/raw/Animal/train/cat/cat1230.jpg,cat,False,0.088443,False,0.076413,False
data/raw/Animal/train/cat/cat1231.jpg,cat,False,0.133817,False,0.139552,False
data/raw/Animal/train/cat/cat1232.jpg,cat,False,0.147243,False,0.159673,False
data/raw/Animal/train/cat/cat1233.jpg,cat,False,0.148232,False,0.059989,False
data/raw/Animal/train/cat/cat1234.jpg,cat,False,0.155479,False,0.153352,False
data/raw/Animal/train/cat/cat1235.jpg,cat,False,0.154847,False,0.154973,False
data/raw/Animal/train/cat/cat1236.jpg,cat,False,0.047631,True,-0.082554,True
data/raw/Animal/train/cat/cat1237.jpg,cat,False,0.15953,False,0.163486,False
data/raw/Animal/train/cat/cat1238.jpg,cat,False,0.112748,False,0.120589,False
data/raw/Animal/train/cat/cat1239.jpg,cat,False,0.111735,False,0.11707,False
data/raw/Animal/train/cat/cat124.jpg,cat,False,0.143816,False,0.137499,False
data/raw/Animal/train/cat/cat1240.jpg,cat,False,0.16066,False,0.173744,False
data/raw/Animal/train/cat/cat1241.jpg,cat,False,0.162509,False,0.174798,False
data/raw/Animal/train/cat/cat1242.jpg,cat,False,0.125828,False,0.117253,False
data/raw/Animal/train/cat/cat1243.jpg,cat,False,0.133852,False,0.114077,False
data/raw/Animal/train/cat/cat1244.jpg,cat,False,0.12146,False,0.095592,False
data/raw/Animal/train/cat/cat1245.jpg,cat,False,0.121481,False,0.155695,False
data/raw/Animal/train/cat/cat1246.jpg,cat,False,0.162033,False,0.17363,False
data/raw/Animal/train/cat/cat1247.jpg,cat,False,0.13859,False,0.148477,False
data/raw/Animal/train/cat/cat1248.jpg,cat,False,0.126999,False,0.139628,False
data/raw/Animal/train/cat/cat1249.jpg,cat,False,0.118453,False,0.098267,False
data/raw/Animal/train/cat/cat125.jpg,cat,False,0.088551,False,0.087938,False
data/raw/Animal/train/cat/cat1250.jpg,cat,False,0.133312,False,0.128614,False
data/raw/Animal/train/cat/cat1251.jpg,cat,False,0.13564,False,0.114026,False
data/raw/Animal/train/cat/cat1252.jpg,cat,False,0.161181,False,0.177057,False
data/raw/Animal/train/cat/cat1253.jpg,cat,False,0.038844,False,0.035056,False
data/raw/Animal/train/cat/cat1254.jpg,cat,False,0.105699,False,0.049458,False
data/raw/Animal/train/cat/cat1255.jpg,cat,False,0.147531,False,0.154067,False
data/raw/Animal/train/cat/cat1256.jpg,cat,False,0.116477,False,0.02825,False
data/raw/Animal/train/cat/cat1257.jpg,cat,False,0.15584,False,0.163913,False
data/raw/Animal/train/cat/cat1258.jpg,cat,False,0.10511,False,0.072252,False
data/raw/Animal/train/cat/cat1259.jpg,cat,False,0.164156,False,0.169294,False
data/raw/Animal/train/cat/cat126.jpg,cat,False,0.149808,False,0.119884,False
data/raw/Animal/train/cat/cat1260.jpg,cat,False,0.157031,False,0.162174,False
data/raw/Animal/train/cat/cat1261.jpg,cat,False,0.112219,False,0.097584,False
data/raw/Animal/train/cat/cat1262.jpg,cat,False,0.125788,False,0.130744,False
data/raw/Animal/train/cat/cat1263.jpg,cat,False,0.111938,False,0.09833,False
data/raw/Animal/train/cat/cat1264.jpg,cat,False,0.159774,False,0.174439,False
data/raw/Animal/train/cat/cat1265.jpg,cat,False,0.160748,False,0.161997,False
data/raw/Animal/train/cat/cat1266.jpg,cat,False,0.1412,False,0.131993,False
data/raw/Animal/train/cat/cat1267.jpg,cat,False,0.120239,False,0.078777,False
data/raw/Animal/train/cat/cat1268.jpg,cat,False,0.141796,False,0.110313,False
data/raw/Animal/train/cat/cat1269.jpg,cat,False,0.113858,False,0.091846,False
data/raw/Animal/train/cat/cat127.jpg,cat,False,0.01689,True,-0.039957,True
data/raw/Animal/train/cat/cat1270.jpg,cat,False,0.160572,False,0.166958,False
data/raw/Animal/train/cat/cat1271.jpg,cat,False,0.162454,False,0.169833,False
data/raw/Animal/train/cat/cat1272.jpg,cat,False,0.105279,False,0.116518,False
data/raw/Animal/train/cat/cat1273.jpg,cat,False,0.1551,False,0.131628,False
data/raw/Animal/train/cat/cat1274.jpg,cat,False,0.156737,False,0.160714,False
data/raw/Animal/train/cat/cat1275.jpg,cat,False,0.109113,False,0.130651,False
data/raw/Animal/train/cat/cat1276.jpg,cat,False,0.079397,False,0.004551,False
data/raw/Animal/train/cat/cat1277.jpg,cat,False,0.153237,False,0.157306,False
data/raw/Animal/train/cat/cat1278.jpg,cat,False,0.132351,False,0.116668,False
data/raw/Animal/train/cat/cat1279.jpg,cat,False,0.038988,True,-0.144959,True
data/raw/Animal/train/cat/cat128.jpg,cat,False,0.156451,False,0.169301,False
data/raw/Animal/train/cat/cat1280.jpg,cat,False,0.145857,False,0.170028,False
data/raw/Animal/train/cat/cat1281.jpg,cat,False,0.137496,False,0.126487,False
data/raw/Animal/train/cat/cat1282.jpg,cat,False,0.147576,False,0.14627,False
data/raw/Animal/train/cat/cat1283.jpg,cat,False,0.158131,False,0.168774,False
data/raw/Animal/train/cat/cat1284.jpg,cat,False,0.154819,False,0.166392,False
data/raw/Animal/train/cat/cat1285.jpg,cat,False,0.144447,False,0.15599,False
data/raw/Animal/train/cat/cat1286.jpg,cat,False,0.159516,False,0.14946,False
data/raw/Animal/train/cat/cat1287.jpg,cat,False,0.133803,False,0.094887,False
data/raw/Animal/train/cat/cat1288.jpg,cat,False,0.152809,False,0.153903,False
data/raw/Animal/train/cat/cat1289.jpg,cat,False,0.150409,False,0.148952,False
data/raw/Animal/train/cat/cat129.jpg,cat,False,0.100136,False,0.130377,False
data/raw/Animal/train/cat/cat1290.jpg,cat,False,0.128945,False,0.148577,False
data/raw/Animal/train/cat/cat1291.jpg,cat,False,0.139477,False,0.147879,False
data/raw/Animal/train/cat/cat1292.jpg,cat,False,0.102713,False,0.128058,False
data/raw/Animal/train/cat/cat1293.jpg,cat,False,0.128435,False,0.1324,False
data/raw/Animal/train/cat/cat1294.jpg,cat,False,0.155806,False,0.16508,False
data/raw/Animal/train/cat/cat1295.jpg,cat,False,0.147131,False,0.162483,False
data/raw/Animal/train/cat/cat1296.jpg,cat,False,0.138579,False,0.145449,False
data/raw/Animal/train/cat/cat1297.jpg,cat,False,0.14026,False,0.144016,False
